subject	predicate	object
Customer15638424	Balance	Balance3
Customer15638424	EstimatedSalary	EstimatedSalary4
Customer15755648	Gender	GenderFemale
Customer15755648	Age	Age21
Customer15755648	Geography	GeographyFrance
Customer15755648	Tenure	Tenure8
Customer15755648	NumOfProducts	NumOfProducts1
Customer15755648	HasCrCard	HasCrCardYes
Customer15755648	IsActiveMember	IsActiveMemberNo
Customer15755648	CreditScore	CreditScore4
Customer15755648	Balance	Balance1
Customer15755648	EstimatedSalary	EstimatedSalary0
Customer15703793	Gender	GenderMale
Customer15703793	Age	Age58
Customer15703793	Geography	GeographyGermany
Customer15703793	Tenure	Tenure2
Customer15703793	NumOfProducts	NumOfProducts4
Customer15703793	HasCrCard	HasCrCardYes
Customer15703793	IsActiveMember	IsActiveMemberNo
Customer15703793	CreditScore	CreditScore5
Customer15703793	Balance	Balance2
Customer15703793	EstimatedSalary	EstimatedSalary1
Customer15620344	Gender	GenderMale
Customer15620344	Age	Age29
Customer15620344	Geography	GeographyFrance
Customer15620344	Tenure	Tenure6
Customer15620344	NumOfProducts	NumOfProducts1
Customer15620344	HasCrCard	HasCrCardYes
Customer15620344	IsActiveMember	IsActiveMemberNo
Customer15620344	CreditScore	CreditScore6
Customer15620344	Balance	Balance0
Customer15620344	EstimatedSalary	EstimatedSalary1
Customer15812518	Gender	GenderFemale
Customer15812518	Age	Age37
Customer15812518	Geography	GeographySpain
Customer15812518	Tenure	Tenure0
Customer15812518	NumOfProducts	NumOfProducts1
Customer15812518	HasCrCard	HasCrCardNo
Customer15812518	IsActiveMember	IsActiveMemberYes
Customer15812518	CreditScore	CreditScore4
Customer15812518	Balance	Balance3
Customer15812518	EstimatedSalary	EstimatedSalary1
Customer15779052	Gender	GenderFemale
Customer15779052	Age	Age25
Customer15779052	Geography	GeographyGermany
Customer15779052	Tenure	Tenure5
Customer15779052	NumOfProducts	NumOfProducts2
Customer15779052	HasCrCard	HasCrCardYes
Customer15779052	IsActiveMember	IsActiveMemberYes
Customer15779052	CreditScore	CreditScore4
Customer15779052	Balance	Balance3
Customer15779052	EstimatedSalary	EstimatedSalary2
Customer15770811	Gender	GenderMale
Customer15770811	Age	Age36
Customer15770811	Geography	GeographyFrance
Customer15770811	Tenure	Tenure9
Customer15770811	NumOfProducts	NumOfProducts2
Customer15770811	HasCrCard	HasCrCardNo
Customer15770811	IsActiveMember	IsActiveMemberYes
Customer15770811	CreditScore	CreditScore3
Customer15770811	Balance	Balance0
Customer15770811	EstimatedSalary	EstimatedSalary5
Customer15780961	Gender	GenderFemale
Customer15780961	Age	Age21
Customer15780961	Geography	GeographyFrance
Customer15780961	Tenure	Tenure1
Customer15780961	NumOfProducts	NumOfProducts2
Customer15780961	HasCrCard	HasCrCardYes
Customer15780961	IsActiveMember	IsActiveMemberNo
Customer15780961	CreditScore	CreditScore5
Customer15780961	Balance	Balance3
Customer15780961	EstimatedSalary	EstimatedSalary0
Customer15614049	Gender	GenderMale
Customer15614049	Age	Age55
Customer15614049	Geography	GeographyFrance
Customer15614049	Tenure	Tenure8
Customer15614049	NumOfProducts	NumOfProducts2
Customer15614049	HasCrCard	HasCrCardYes
Customer15614049	IsActiveMember	IsActiveMemberYes
Customer15614049	CreditScore	CreditScore4
Customer15614049	Balance	Balance0
Customer15614049	EstimatedSalary	EstimatedSalary5
Customer15662085	Gender	GenderFemale
Customer15662085	Age	Age32
Customer15662085	Geography	GeographyFrance
Customer15662085	Tenure	Tenure9
Customer15662085	NumOfProducts	NumOfProducts1
Customer15662085	HasCrCard	HasCrCardYes
Customer15662085	IsActiveMember	IsActiveMemberYes
Customer15662085	CreditScore	CreditScore4
Customer15662085	Balance	Balance0
Customer15662085	EstimatedSalary	EstimatedSalary5
Customer15575185	Gender	GenderMale
Customer15575185	Age	Age33
Customer15575185	Geography	GeographySpain
Customer15575185	Tenure	Tenure5
Customer15575185	NumOfProducts	NumOfProducts1
Customer15575185	HasCrCard	HasCrCardNo
Customer15575185	IsActiveMember	IsActiveMemberYes
Customer15575185	CreditScore	CreditScore5
Customer15575185	Balance	Balance1
Customer15575185	EstimatedSalary	EstimatedSalary7
Customer15803136	Gender	GenderFemale
Customer15803136	Age	Age41
Customer15803136	Geography	GeographyGermany
Customer15803136	Tenure	Tenure10
Customer15803136	NumOfProducts	NumOfProducts2
Customer15803136	HasCrCard	HasCrCardYes
Customer15803136	IsActiveMember	IsActiveMemberNo
Customer15803136	CreditScore	CreditScore2
Customer15803136	Balance	Balance2
Customer15803136	EstimatedSalary	EstimatedSalary3
Customer15706021	Gender	GenderFemale
Customer15706021	Age	Age34
Customer15706021	Geography	GeographyFrance
Customer15706021	Tenure	Tenure1
Customer15706021	NumOfProducts	NumOfProducts2
Customer15706021	HasCrCard	HasCrCardNo
Customer15706021	IsActiveMember	IsActiveMemberNo
Customer15706021	CreditScore	CreditScore4
Customer15706021	Balance	Balance1
Customer15706021	EstimatedSalary	EstimatedSalary6
Customer15663706	Gender	GenderFemale
Customer15663706	Age	Age32
Customer15663706	Geography	GeographyFrance
Customer15663706	Tenure	Tenure2
Customer15663706	NumOfProducts	NumOfProducts1
Customer15663706	HasCrCard	HasCrCardYes
Customer15663706	IsActiveMember	IsActiveMemberNo
Customer15663706	CreditScore	CreditScore5
Customer15663706	Balance	Balance0
Customer15663706	EstimatedSalary	EstimatedSalary5
Customer15641732	Gender	GenderFemale
Customer15641732	Age	Age36
Customer15641732	Geography	GeographyFrance
Customer15641732	Tenure	Tenure3
Customer15641732	NumOfProducts	NumOfProducts2
Customer15641732	HasCrCard	HasCrCardNo
Customer15641732	IsActiveMember	IsActiveMemberNo
Customer15641732	CreditScore	CreditScore3
Customer15641732	Balance	Balance0
Customer15641732	EstimatedSalary	EstimatedSalary1
Customer15701164	Gender	GenderFemale
Customer15701164	Age	Age34
Customer15701164	Geography	GeographyFrance
Customer15701164	Tenure	Tenure4
Customer15701164	NumOfProducts	NumOfProducts1
Customer15701164	HasCrCard	HasCrCardYes
Customer15701164	IsActiveMember	IsActiveMemberYes
Customer15701164	CreditScore	CreditScore3
Customer15701164	Balance	Balance1
Customer15701164	EstimatedSalary	EstimatedSalary6
Customer15738751	Gender	GenderFemale
Customer15738751	Age	Age46
Customer15738751	Geography	GeographyFrance
Customer15738751	Tenure	Tenure4
Customer15738751	NumOfProducts	NumOfProducts2
Customer15738751	HasCrCard	HasCrCardYes
Customer15738751	IsActiveMember	IsActiveMemberNo
Customer15738751	CreditScore	CreditScore2
Customer15738751	Balance	Balance0
Customer15738751	EstimatedSalary	EstimatedSalary0
Customer15805254	Gender	GenderFemale
Customer15805254	Age	Age75
Customer15805254	Geography	GeographySpain
Customer15805254	Tenure	Tenure10
Customer15805254	NumOfProducts	NumOfProducts2
Customer15805254	HasCrCard	HasCrCardYes
Customer15805254	IsActiveMember	IsActiveMemberYes
Customer15805254	CreditScore	CreditScore4
Customer15805254	Balance	Balance0
Customer15805254	EstimatedSalary	EstimatedSalary4
Customer15762418	Gender	GenderMale
Customer15762418	Age	Age22
Customer15762418	Geography	GeographySpain
Customer15762418	Tenure	Tenure3
Customer15762418	NumOfProducts	NumOfProducts1
Customer15762418	HasCrCard	HasCrCardYes
Customer15762418	IsActiveMember	IsActiveMemberNo
Customer15762418	CreditScore	CreditScore5
Customer15762418	Balance	Balance2
Customer15762418	EstimatedSalary	EstimatedSalary5
Customer15625759	Gender	GenderMale
Customer15625759	Age	Age30
Customer15625759	Geography	GeographyFrance
Customer15625759	Tenure	Tenure9
Customer15625759	NumOfProducts	NumOfProducts2
Customer15625759	HasCrCard	HasCrCardYes
Customer15625759	IsActiveMember	IsActiveMemberNo
Customer15625759	CreditScore	CreditScore5
Customer15625759	Balance	Balance0
Customer15625759	EstimatedSalary	EstimatedSalary6
Customer15622897	Gender	GenderFemale
Customer15622897	Age	Age46
Customer15622897	Geography	GeographyFrance
Customer15622897	Tenure	Tenure4
Customer15622897	NumOfProducts	NumOfProducts3
Customer15622897	HasCrCard	HasCrCardYes
Customer15622897	IsActiveMember	IsActiveMemberNo
Customer15622897	CreditScore	CreditScore4
Customer15622897	Balance	Balance0
Customer15622897	EstimatedSalary	EstimatedSalary3
Customer15767954	Gender	GenderFemale
Customer15767954	Age	Age28
Customer15767954	Geography	GeographyGermany
Customer15767954	Tenure	Tenure3
Customer15767954	NumOfProducts	NumOfProducts2
Customer15767954	HasCrCard	HasCrCardYes
Customer15767954	IsActiveMember	IsActiveMemberYes
Customer15767954	CreditScore	CreditScore4
Customer15767954	Balance	Balance1
Customer15767954	EstimatedSalary	EstimatedSalary6
Customer15757535	Gender	GenderFemale
Customer15757535	Age	Age44
Customer15757535	Geography	GeographySpain
Customer15757535	Tenure	Tenure5
Customer15757535	NumOfProducts	NumOfProducts3
Customer15757535	HasCrCard	HasCrCardYes
Customer15757535	IsActiveMember	IsActiveMemberYes
Customer15757535	CreditScore	CreditScore4
Customer15757535	Balance	Balance0
Customer15757535	EstimatedSalary	EstimatedSalary6
Customer15731511	Gender	GenderMale
Customer15731511	Age	Age45
Customer15731511	Geography	GeographyFrance
Customer15731511	Tenure	Tenure7
Customer15731511	NumOfProducts	NumOfProducts2
Customer15731511	HasCrCard	HasCrCardYes
Customer15731511	IsActiveMember	IsActiveMemberNo
Customer15731511	CreditScore	CreditScore6
Customer15731511	Balance	Balance2
Customer15731511	EstimatedSalary	EstimatedSalary5
Customer15809248	Gender	GenderFemale
Customer15809248	Age	Age36
Customer15809248	Geography	GeographyFrance
Customer15809248	Tenure	Tenure10
Customer15809248	NumOfProducts	NumOfProducts2
Customer15809248	HasCrCard	HasCrCardYes
Customer15809248	IsActiveMember	IsActiveMemberNo
Customer15809248	CreditScore	CreditScore3
Customer15809248	Balance	Balance0
Customer15809248	EstimatedSalary	EstimatedSalary4
Customer15640635	Gender	GenderMale
Customer15640635	Age	Age29
Customer15640635	Geography	GeographyFrance
Customer15640635	Tenure	Tenure8
Customer15640635	NumOfProducts	NumOfProducts2
Customer15640635	HasCrCard	HasCrCardYes
Customer15640635	IsActiveMember	IsActiveMemberYes
Customer15640635	CreditScore	CreditScore5
Customer15640635	Balance	Balance0
Customer15640635	EstimatedSalary	EstimatedSalary6
Customer15676966	Gender	GenderMale
Customer15676966	Age	Age42
Customer15676966	Geography	GeographySpain
Customer15676966	Tenure	Tenure4
Customer15676966	NumOfProducts	NumOfProducts2
Customer15676966	HasCrCard	HasCrCardNo
Customer15676966	IsActiveMember	IsActiveMemberYes
Customer15676966	CreditScore	CreditScore5
Customer15676966	Balance	Balance0
Customer15676966	EstimatedSalary	EstimatedSalary3
Customer15699461	Gender	GenderMale
Customer15699461	Age	Age35
Customer15699461	Geography	GeographySpain
Customer15699461	Tenure	Tenure10
Customer15699461	NumOfProducts	NumOfProducts1
Customer15699461	HasCrCard	HasCrCardNo
Customer15699461	IsActiveMember	IsActiveMemberYes
Customer15699461	CreditScore	CreditScore3
Customer15699461	Balance	Balance3
Customer15699461	EstimatedSalary	EstimatedSalary4
Customer15738721	Gender	GenderMale
Customer15738721	Age	Age41
Customer15738721	Geography	GeographySpain
Customer15738721	Tenure	Tenure9
Customer15738721	NumOfProducts	NumOfProducts1
Customer15738721	HasCrCard	HasCrCardNo
Customer15738721	IsActiveMember	IsActiveMemberYes
Customer15738721	CreditScore	CreditScore5
Customer15738721	Balance	Balance2
Customer15738721	EstimatedSalary	EstimatedSalary2
Customer15693683	Gender	GenderMale
Customer15693683	Age	Age29
Customer15693683	Geography	GeographyGermany
Customer15693683	Tenure	Tenure8
Customer15693683	NumOfProducts	NumOfProducts2
Customer15693683	HasCrCard	HasCrCardYes
Customer15693683	IsActiveMember	IsActiveMemberYes
Customer15693683	CreditScore	CreditScore6
Customer15693683	Balance	Balance1
Customer15693683	EstimatedSalary	EstimatedSalary7
Customer15604348	Gender	GenderMale
Customer15604348	Age	Age22
Customer15604348	Geography	GeographySpain
Customer15604348	Tenure	Tenure8
Customer15604348	NumOfProducts	NumOfProducts2
Customer15604348	HasCrCard	HasCrCardNo
Customer15604348	IsActiveMember	IsActiveMemberNo
Customer15604348	CreditScore	CreditScore5
Customer15604348	Balance	Balance0
Customer15604348	EstimatedSalary	EstimatedSalary3
Customer15633059	Gender	GenderMale
Customer15633059	Age	Age34
Customer15633059	Geography	GeographyFrance
Customer15633059	Tenure	Tenure9
Customer15633059	NumOfProducts	NumOfProducts2
Customer15633059	HasCrCard	HasCrCardNo
Customer15633059	IsActiveMember	IsActiveMemberNo
Customer15633059	CreditScore	CreditScore2
Customer15633059	Balance	Balance0
Customer15633059	EstimatedSalary	EstimatedSalary0
Customer15808582	Gender	GenderFemale
Customer15808582	Age	Age40
Customer15808582	Geography	GeographyFrance
Customer15808582	Tenure	Tenure6
Customer15808582	NumOfProducts	NumOfProducts1
Customer15808582	HasCrCard	HasCrCardYes
Customer15808582	IsActiveMember	IsActiveMemberYes
Customer15808582	CreditScore	CreditScore4
Customer15808582	Balance	Balance0
Customer15808582	EstimatedSalary	EstimatedSalary6
Customer15743192	Gender	GenderFemale
Customer15743192	Age	Age44
Customer15743192	Geography	GeographyFrance
Customer15743192	Tenure	Tenure6
Customer15743192	NumOfProducts	NumOfProducts2
Customer15743192	HasCrCard	HasCrCardNo
Customer15743192	IsActiveMember	IsActiveMemberNo
Customer15743192	CreditScore	CreditScore4
Customer15743192	Balance	Balance0
Customer15743192	EstimatedSalary	EstimatedSalary6
Customer15580146	Gender	GenderMale
Customer15580146	Age	Age31
Customer15580146	Geography	GeographyFrance
Customer15580146	Tenure	Tenure9
Customer15580146	NumOfProducts	NumOfProducts1
Customer15580146	HasCrCard	HasCrCardYes
Customer15580146	IsActiveMember	IsActiveMemberNo
Customer15580146	CreditScore	CreditScore5
Customer15580146	Balance	Balance1
Customer15580146	EstimatedSalary	EstimatedSalary1
Customer15776605	Gender	GenderMale
Customer15776605	Age	Age36
Customer15776605	Geography	GeographySpain
Customer15776605	Tenure	Tenure7
Customer15776605	NumOfProducts	NumOfProducts2
Customer15776605	HasCrCard	HasCrCardYes
Customer15776605	IsActiveMember	IsActiveMemberNo
Customer15776605	CreditScore	CreditScore3
Customer15776605	Balance	Balance0
Customer15776605	EstimatedSalary	EstimatedSalary2
Customer15804919	Gender	GenderFemale
Customer15804919	Age	Age65
Customer15804919	Geography	GeographySpain
Customer15804919	Tenure	Tenure1
Customer15804919	NumOfProducts	NumOfProducts1
Customer15804919	HasCrCard	HasCrCardYes
Customer15804919	IsActiveMember	IsActiveMemberYes
Customer15804919	CreditScore	CreditScore4
Customer15804919	Balance	Balance0
Customer15804919	EstimatedSalary	EstimatedSalary7
Customer15613854	Gender	GenderFemale
Customer15613854	Age	Age46
Customer15613854	Geography	GeographySpain
Customer15613854	Tenure	Tenure4
Customer15613854	NumOfProducts	NumOfProducts2
Customer15613854	HasCrCard	HasCrCardYes
Customer15613854	IsActiveMember	IsActiveMemberYes
Customer15613854	CreditScore	CreditScore4
Customer15613854	Balance	Balance2
Customer15613854	EstimatedSalary	EstimatedSalary1
Customer15599195	Gender	GenderMale
Customer15599195	Age	Age32
Customer15599195	Geography	GeographyGermany
Customer15599195	Tenure	Tenure1
Customer15599195	NumOfProducts	NumOfProducts1
Customer15599195	HasCrCard	HasCrCardYes
Customer15599195	IsActiveMember	IsActiveMemberYes
Customer15599195	CreditScore	CreditScore3
Customer15599195	Balance	Balance1
Customer15599195	EstimatedSalary	EstimatedSalary0
Customer15812878	Gender	GenderFemale
Customer15812878	Age	Age36
Customer15812878	Geography	GeographyGermany
Customer15812878	Tenure	Tenure2
Customer15812878	NumOfProducts	NumOfProducts1
Customer15812878	HasCrCard	HasCrCardNo
Customer15812878	IsActiveMember	IsActiveMemberYes
Customer15812878	CreditScore	CreditScore5
Customer15812878	Balance	Balance1
Customer15812878	EstimatedSalary	EstimatedSalary1
Customer15602312	Gender	GenderMale
Customer15602312	Age	Age33
Customer15602312	Geography	GeographySpain
Customer15602312	Tenure	Tenure5
Customer15602312	NumOfProducts	NumOfProducts1
Customer15602312	HasCrCard	HasCrCardNo
Customer15602312	IsActiveMember	IsActiveMemberNo
Customer15602312	CreditScore	CreditScore4
Customer15602312	Balance	Balance3
Customer15602312	EstimatedSalary	EstimatedSalary2
Customer15744689	Gender	GenderMale
Customer15744689	Age	Age35
Customer15744689	Geography	GeographyGermany
Customer15744689	Tenure	Tenure9
Customer15744689	NumOfProducts	NumOfProducts1
Customer15744689	HasCrCard	HasCrCardYes
Customer15744689	IsActiveMember	IsActiveMemberNo
Customer15744689	CreditScore	CreditScore2
Customer15744689	Balance	Balance1
Customer15744689	EstimatedSalary	EstimatedSalary3
