subject	predicate	object
User462600	Family_Size	Family_Size3.0
User462600	Var_1	Var_1Cat_4
User464144	Gender	GenderMale
User464144	Ever_Married	Ever_MarriedYes
User464144	Age	Age60
User464144	everGraduated	GraduatedYes
User464144	Profession	ProfessionArtist
User464144	Work_Experience	Work_Experience0.0
User464144	Spending_Score	Spending_ScoreAverage
User464144	Family_Size	Family_Size4.0
User464144	Var_1	Var_1Cat_6
User466911	Gender	GenderMale
User466911	Ever_Married	Ever_MarriedYes
User466911	Age	Age68
User466911	everGraduated	GraduatedNo
User466911	Profession	ProfessionExecutive
User466911	Work_Experience	Work_Experience1.0
User466911	Spending_Score	Spending_ScoreHigh
User466911	Family_Size	Family_Size7.0
User466911	Var_1	Var_1Cat_6
User462806	Gender	GenderMale
User462806	Ever_Married	Ever_MarriedYes
User462806	Age	Age52
User462806	everGraduated	GraduatedNo
User462806	Profession	ProfessionArtist
User462806	Work_Experience	Work_Experience0.0
User462806	Spending_Score	Spending_ScoreLow
User462806	Family_Size	Family_Size3.0
User462806	Var_1	Var_1Cat_4
User463426	Gender	GenderMale
User463426	Ever_Married	Ever_MarriedYes
User463426	Age	Age38
User463426	everGraduated	GraduatedNo
User463426	Profession	ProfessionExecutive
User463426	Work_Experience	Work_Experience0.0
User463426	Spending_Score	Spending_ScoreHigh
User463426	Family_Size	Family_Size5.0
User463426	Var_1	Var_1Cat_6
User464065	Gender	GenderFemale
User464065	Ever_Married	Ever_MarriedYes
User464065	Age	Age35
User464065	everGraduated	GraduatedYes
User464065	Profession	ProfessionHealthcare
User464065	Work_Experience	Work_Experience10.0
User464065	Spending_Score	Spending_ScoreLow
User464065	Family_Size	Family_Size2.0
User464065	Var_1	Var_1Cat_6
User462979	Gender	GenderMale
User462979	Ever_Married	Ever_MarriedNo
User462979	Age	Age18
User462979	everGraduated	GraduatedNo
User462979	Profession	ProfessionDoctor
User462979	Work_Experience	Work_Experience1.0
User462979	Spending_Score	Spending_ScoreLow
User462979	Family_Size	Family_Size2.0
User462979	Var_1	Var_1Cat_6
User462834	Gender	GenderMale
User462834	Ever_Married	Ever_MarriedYes
User462834	Age	Age30
User462834	everGraduated	GraduatedYes
User462834	Profession	ProfessionHomemaker
User462834	Work_Experience	Work_Experience3.0
User462834	Spending_Score	Spending_ScoreLow
User462834	Family_Size	Family_Size2.0
User462834	Var_1	Var_1Cat_1
User460764	Gender	GenderMale
User460764	Ever_Married	Ever_MarriedNo
User460764	Age	Age86
User460764	everGraduated	GraduatedNo
User460764	Profession	ProfessionLawyer
User460764	Work_Experience	Work_Experience1.0
User460764	Spending_Score	Spending_ScoreLow
User460764	Family_Size	Family_Size1.0
User460764	Var_1	Var_1Cat_6
User460185	Gender	GenderMale
User460185	Ever_Married	Ever_MarriedNo
User460185	Age	Age25
User460185	everGraduated	GraduatedNo
User460185	Profession	ProfessionHealthcare
User460185	Work_Experience	Work_Experience9.0
User460185	Spending_Score	Spending_ScoreLow
User460185	Family_Size	Family_Size3.0
User460185	Var_1	Var_1Cat_6
User464406	Gender	GenderFemale
User464406	Ever_Married	Ever_MarriedNo
User464406	Age	Age39
User464406	everGraduated	GraduatedYes
User464406	Profession	ProfessionArtist
User464406	Work_Experience	Work_Experience0.0
User464406	Spending_Score	Spending_ScoreLow
User464406	Family_Size	Family_Size1.0
User464406	Var_1	Var_1Cat_6
User462059	Gender	GenderMale
User462059	Ever_Married	Ever_MarriedNo
User462059	Age	Age47
User462059	everGraduated	GraduatedYes
User462059	Profession	ProfessionArtist
User462059	Work_Experience	Work_Experience1.0
User462059	Spending_Score	Spending_ScoreLow
User462059	Family_Size	Family_Size1.0
User462059	Var_1	Var_1Cat_6
User467905	Gender	GenderMale
User467905	Ever_Married	Ever_MarriedYes
User467905	Age	Age43
User467905	everGraduated	GraduatedYes
User467905	Profession	ProfessionExecutive
User467905	Work_Experience	Work_Experience0.0
User467905	Spending_Score	Spending_ScoreHigh
User467905	Family_Size	Family_Size3.0
User467905	Var_1	Var_1Cat_6
User461177	Gender	GenderMale
User461177	Ever_Married	Ever_MarriedYes
User461177	Age	Age36
User461177	everGraduated	GraduatedNo
User461177	Profession	ProfessionExecutive
User461177	Work_Experience	Work_Experience8.0
User461177	Spending_Score	Spending_ScoreAverage
User461177	Family_Size	Family_Size4.0
User461177	Var_1	Var_1Cat_1
User460765	Gender	GenderMale
User460765	Ever_Married	Ever_MarriedYes
User460765	Age	Age80
User460765	everGraduated	GraduatedNo
User460765	Profession	ProfessionLawyer
User460765	Work_Experience	Work_Experience1.0
User460765	Spending_Score	Spending_ScoreLow
User460765	Family_Size	Family_Size1.0
User460765	Var_1	Var_1Cat_6
User465386	Gender	GenderMale
User465386	Ever_Married	Ever_MarriedNo
User465386	Age	Age36
User465386	everGraduated	GraduatedYes
User465386	Profession	ProfessionArtist
User465386	Work_Experience	Work_Experience0.0
User465386	Spending_Score	Spending_ScoreLow
User465386	Family_Size	Family_Size2.0
User465386	Var_1	Var_1Cat_2
User462332	Gender	GenderFemale
User462332	Ever_Married	Ever_MarriedYes
User462332	Age	Age37
User462332	everGraduated	GraduatedYes
User462332	Profession	ProfessionArtist
User462332	Work_Experience	Work_Experience1.0
User462332	Spending_Score	Spending_ScoreHigh
User462332	Family_Size	Family_Size2.0
User462332	Var_1	Var_1Cat_7
User464481	Gender	GenderMale
User464481	Ever_Married	Ever_MarriedYes
User464481	Age	Age46
User464481	everGraduated	GraduatedYes
User464481	Profession	ProfessionExecutive
User464481	Work_Experience	Work_Experience0.0
User464481	Spending_Score	Spending_ScoreHigh
User464481	Family_Size	Family_Size3.0
User464481	Var_1	Var_1Cat_6
User461011	Gender	GenderMale
User461011	Ever_Married	Ever_MarriedYes
User461011	Age	Age55
User461011	everGraduated	GraduatedNo
User461011	Profession	ProfessionExecutive
User461011	Work_Experience	Work_Experience1.0
User461011	Spending_Score	Spending_ScoreHigh
User461011	Family_Size	Family_Size4.0
User461011	Var_1	Var_1Cat_3
User464749	Gender	GenderFemale
User464749	Ever_Married	Ever_MarriedYes
User464749	Age	Age47
User464749	everGraduated	GraduatedNo
User464749	Profession	ProfessionEngineer
User464749	Work_Experience	Work_Experience9.0
User464749	Spending_Score	Spending_ScoreAverage
User464749	Family_Size	Family_Size4.0
User464749	Var_1	Var_1Cat_4
User461094	Gender	GenderFemale
User461094	Ever_Married	Ever_MarriedNo
User461094	Age	Age28
User461094	everGraduated	GraduatedYes
User461094	Profession	ProfessionHealthcare
User461094	Work_Experience	Work_Experience1.0
User461094	Spending_Score	Spending_ScoreLow
User461094	Family_Size	Family_Size3.0
User461094	Var_1	Var_1Cat_3
User462104	Gender	GenderMale
User462104	Ever_Married	Ever_MarriedYes
User462104	Age	Age39
User462104	everGraduated	GraduatedNo
User462104	Profession	ProfessionEntertainment
User462104	Work_Experience	Work_Experience9.0
User462104	Spending_Score	Spending_ScoreLow
User462104	Family_Size	Family_Size2.0
User462104	Var_1	Var_1Cat_3
User464524	Gender	GenderFemale
User464524	Ever_Married	Ever_MarriedYes
User464524	Age	Age27
User464524	everGraduated	GraduatedNo
User464524	Profession	ProfessionMarketing
User464524	Work_Experience	Work_Experience1.0
User464524	Spending_Score	Spending_ScoreLow
User464524	Family_Size	Family_Size2.0
User464524	Var_1	Var_1Cat_6
User461787	Gender	GenderMale
User461787	Ever_Married	Ever_MarriedYes
User461787	Age	Age72
User461787	everGraduated	GraduatedYes
User461787	Profession	ProfessionArtist
User461787	Work_Experience	Work_Experience0.0
User461787	Spending_Score	Spending_ScoreAverage
User461787	Family_Size	Family_Size2.0
User461787	Var_1	Var_1Cat_6
User467857	Gender	GenderFemale
User467857	Ever_Married	Ever_MarriedYes
User467857	Age	Age28
User467857	everGraduated	GraduatedYes
User467857	Profession	ProfessionEngineer
User467857	Work_Experience	Work_Experience0.0
User467857	Spending_Score	Spending_ScoreLow
User467857	Family_Size	Family_Size2.0
User467857	Var_1	Var_1Cat_6
User460153	Gender	GenderMale
User460153	Ever_Married	Ever_MarriedNo
User460153	Age	Age35
User460153	everGraduated	GraduatedYes
User460153	Profession	ProfessionEntertainment
User460153	Work_Experience	Work_Experience8.0
User460153	Spending_Score	Spending_ScoreLow
User460153	Family_Size	Family_Size5.0
User460153	Var_1	Var_1Cat_6
User465215	Gender	GenderMale
User465215	Ever_Married	Ever_MarriedYes
User465215	Age	Age39
User465215	everGraduated	GraduatedYes
User465215	Profession	ProfessionExecutive
User465215	Work_Experience	Work_Experience9.0
User465215	Spending_Score	Spending_ScoreHigh
User465215	Family_Size	Family_Size5.0
User465215	Var_1	Var_1Cat_2
User466746	Gender	GenderFemale
User466746	Ever_Married	Ever_MarriedYes
User466746	Age	Age69
User466746	everGraduated	GraduatedYes
User466746	Profession	ProfessionLawyer
User466746	Work_Experience	Work_Experience0.0
User466746	Spending_Score	Spending_ScoreHigh
User466746	Family_Size	Family_Size2.0
User466746	Var_1	Var_1Cat_6
User464857	Gender	GenderMale
User464857	Ever_Married	Ever_MarriedNo
User464857	Age	Age18
User464857	everGraduated	GraduatedNo
User464857	Profession	ProfessionHealthcare
User464857	Work_Experience	Work_Experience6.0
User464857	Spending_Score	Spending_ScoreLow
User464857	Family_Size	Family_Size4.0
User464857	Var_1	Var_1Cat_4
User460723	Gender	GenderFemale
User460723	Ever_Married	Ever_MarriedYes
User460723	Age	Age50
User460723	everGraduated	GraduatedYes
User460723	Profession	ProfessionEngineer
User460723	Work_Experience	Work_Experience1.0
User460723	Spending_Score	Spending_ScoreHigh
User460723	Family_Size	Family_Size2.0
User460723	Var_1	Var_1Cat_4
User459853	Gender	GenderMale
User459853	Ever_Married	Ever_MarriedNo
User459853	Age	Age30
User459853	everGraduated	GraduatedNo
User459853	Profession	ProfessionExecutive
User459853	Work_Experience	Work_Experience5.0
User459853	Spending_Score	Spending_ScoreLow
User459853	Family_Size	Family_Size5.0
User459853	Var_1	Var_1Cat_6
User460410	Gender	GenderFemale
User460410	Ever_Married	Ever_MarriedNo
User460410	Age	Age39
User460410	everGraduated	GraduatedYes
User460410	Profession	ProfessionArtist
User460410	Work_Experience	Work_Experience3.0
User460410	Spending_Score	Spending_ScoreLow
User460410	Family_Size	Family_Size4.0
User460410	Var_1	Var_1Cat_6
User463823	Gender	GenderFemale
User463823	Ever_Married	Ever_MarriedNo
User463823	Age	Age29
User463823	everGraduated	GraduatedNo
User463823	Profession	ProfessionMarketing
User463823	Work_Experience	Work_Experience8.0
User463823	Spending_Score	Spending_ScoreLow
User463823	Family_Size	Family_Size4.0
User463823	Var_1	Var_1Cat_6
User462008	Gender	GenderFemale
User462008	Ever_Married	Ever_MarriedYes
User462008	Age	Age37
User462008	everGraduated	GraduatedYes
User462008	Profession	ProfessionArtist
User462008	Work_Experience	Work_Experience4.0
User462008	Spending_Score	Spending_ScoreLow
User462008	Family_Size	Family_Size4.0
User462008	Var_1	Var_1Cat_5
User459750	Gender	GenderFemale
User459750	Ever_Married	Ever_MarriedYes
User459750	Age	Age39
User459750	everGraduated	GraduatedYes
User459750	Profession	ProfessionEngineer
User459750	Work_Experience	Work_Experience0.0
User459750	Spending_Score	Spending_ScoreAverage
User459750	Family_Size	Family_Size2.0
User459750	Var_1	Var_1Cat_6
User459880	Gender	GenderFemale
User459880	Ever_Married	Ever_MarriedYes
User459880	Age	Age48
User459880	everGraduated	GraduatedYes
User459880	Profession	ProfessionArtist
User459880	Work_Experience	Work_Experience0.0
User459880	Spending_Score	Spending_ScoreAverage
User459880	Family_Size	Family_Size5.0
User459880	Var_1	Var_1Cat_7
User459261	Gender	GenderFemale
User459261	Ever_Married	Ever_MarriedNo
User459261	Age	Age32
User459261	everGraduated	GraduatedYes
User459261	Profession	ProfessionDoctor
User459261	Work_Experience	Work_Experience0.0
User459261	Spending_Score	Spending_ScoreLow
User459261	Family_Size	Family_Size3.0
User459261	Var_1	Var_1Cat_6
User465395	Gender	GenderFemale
User465395	Ever_Married	Ever_MarriedYes
User465395	Age	Age43
User465395	everGraduated	GraduatedNo
User465395	Profession	ProfessionEngineer
User465395	Work_Experience	Work_Experience0.0
User465395	Spending_Score	Spending_ScoreAverage
User465395	Family_Size	Family_Size5.0
User465395	Var_1	Var_1Cat_4
User461631	Gender	GenderMale
User461631	Ever_Married	Ever_MarriedNo
User461631	Age	Age29
User461631	everGraduated	GraduatedNo
User461631	Profession	ProfessionMarketing
User461631	Work_Experience	Work_Experience8.0
User461631	Spending_Score	Spending_ScoreLow
User461631	Family_Size	Family_Size5.0
User461631	Var_1	Var_1Cat_6
User464904	Gender	GenderFemale
User464904	Ever_Married	Ever_MarriedYes
User464904	Age	Age28
User464904	everGraduated	GraduatedNo
User464904	Profession	ProfessionEngineer
User464904	Work_Experience	Work_Experience9.0
User464904	Spending_Score	Spending_ScoreAverage
User464904	Family_Size	Family_Size2.0
User464904	Var_1	Var_1Cat_4
User461740	Gender	GenderMale
User461740	Ever_Married	Ever_MarriedYes
User461740	Age	Age80
User461740	everGraduated	GraduatedYes
User461740	Profession	ProfessionLawyer
User461740	Work_Experience	Work_Experience1.0
User461740	Spending_Score	Spending_ScoreLow
User461740	Family_Size	Family_Size1.0
User461740	Var_1	Var_1Cat_6
User467092	Gender	GenderFemale
User467092	Ever_Married	Ever_MarriedNo
User467092	Age	Age28
User467092	everGraduated	GraduatedYes
User467092	Profession	ProfessionHealthcare
User467092	Work_Experience	Work_Experience7.0
User467092	Spending_Score	Spending_ScoreLow
User467092	Family_Size	Family_Size4.0
User467092	Var_1	Var_1Cat_6
User464173	Gender	GenderMale
User464173	Ever_Married	Ever_MarriedYes
User464173	Age	Age71
User464173	everGraduated	GraduatedYes
User464173	Profession	ProfessionArtist
User464173	Work_Experience	Work_Experience6.0
User464173	Spending_Score	Spending_ScoreAverage
User464173	Family_Size	Family_Size3.0
User464173	Var_1	Var_1Cat_6
User464972	Gender	GenderMale
User464972	Ever_Married	Ever_MarriedYes
User464972	Age	Age67
User464972	everGraduated	GraduatedNo
User464972	Profession	ProfessionLawyer
User464972	Work_Experience	Work_Experience0.0
User464972	Spending_Score	Spending_ScoreHigh
User464972	Family_Size	Family_Size9.0
User464972	Var_1	Var_1Cat_4
User467959	Gender	GenderFemale
User467959	Ever_Married	Ever_MarriedNo
User467959	Age	Age26
User467959	everGraduated	GraduatedNo
User467959	Profession	ProfessionEngineer
User467959	Work_Experience	Work_Experience0.0
User467959	Spending_Score	Spending_ScoreLow
User467959	Family_Size	Family_Size1.0
User467959	Var_1	Var_1Cat_2
User467688	Gender	GenderFemale
User467688	Ever_Married	Ever_MarriedYes
User467688	Age	Age47
User467688	everGraduated	GraduatedYes
User467688	Profession	ProfessionEngineer
User467688	Work_Experience	Work_Experience0.0
User467688	Spending_Score	Spending_ScoreAverage
User467688	Family_Size	Family_Size2.0
User467688	Var_1	Var_1Cat_6
User460043	Gender	GenderFemale
User460043	Ever_Married	Ever_MarriedYes
User460043	Age	Age43
User460043	everGraduated	GraduatedYes
User460043	Profession	ProfessionArtist
User460043	Work_Experience	Work_Experience2.0
User460043	Spending_Score	Spending_ScoreAverage
User460043	Family_Size	Family_Size2.0
User460043	Var_1	Var_1Cat_6
User466590	Gender	GenderFemale
User466590	Ever_Married	Ever_MarriedNo
User466590	Age	Age27
User466590	everGraduated	GraduatedYes
User466590	Profession	ProfessionHealthcare
User466590	Work_Experience	Work_Experience0.0
User466590	Spending_Score	Spending_ScoreLow
User466590	Family_Size	Family_Size4.0
User466590	Var_1	Var_1Cat_6
User461191	Gender	GenderFemale
User461191	Ever_Married	Ever_MarriedYes
User461191	Age	Age45
User461191	everGraduated	GraduatedYes
User461191	Profession	ProfessionMarketing
User461191	Work_Experience	Work_Experience8.0
User461191	Spending_Score	Spending_ScoreLow
User461191	Family_Size	Family_Size4.0
User461191	Var_1	Var_1Cat_6
User465662	Gender	GenderMale
User465662	Ever_Married	Ever_MarriedYes
User465662	Age	Age76
User465662	everGraduated	GraduatedNo
User465662	Profession	ProfessionExecutive
User465662	Work_Experience	Work_Experience1.0
User465662	Spending_Score	Spending_ScoreLow
User465662	Family_Size	Family_Size1.0
User465662	Var_1	Var_1Cat_6
User459231	Gender	GenderFemale
User459231	Ever_Married	Ever_MarriedYes
